"","dateRep","day","month","year","cases","deaths","geoId","continentExp","countryterritoryCode","popData2018","countriesAndTerritories"
"12934","09/02/2020",9,2,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12935","08/02/2020",8,2,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12936","07/02/2020",7,2,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12937","06/02/2020",6,2,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12938","05/02/2020",5,2,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12939","04/02/2020",4,2,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12940","03/02/2020",3,2,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12941","02/02/2020",2,2,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12942","01/02/2020",1,2,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12943","31/01/2020",31,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12944","30/01/2020",30,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12945","29/01/2020",29,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12946","28/01/2020",28,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12947","27/01/2020",27,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12948","26/01/2020",26,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12949","25/01/2020",25,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12950","24/01/2020",24,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12951","23/01/2020",23,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12952","22/01/2020",22,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12953","21/01/2020",21,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12954","20/01/2020",20,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12955","19/01/2020",19,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12956","18/01/2020",18,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12957","17/01/2020",17,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12958","16/01/2020",16,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12959","15/01/2020",15,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12960","14/01/2020",14,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12961","13/01/2020",13,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12962","12/01/2020",12,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12963","11/01/2020",11,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12964","10/01/2020",10,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12965","09/01/2020",9,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12966","08/01/2020",8,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12967","07/01/2020",7,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12968","06/01/2020",6,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12969","05/01/2020",5,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12970","04/01/2020",4,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12971","03/01/2020",3,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12972","02/01/2020",2,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12973","01/01/2020",1,1,2020,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12974","31/12/2019",31,12,2019,0,0,"LT","Europe","LTU",2789533,"Lithuania"
"12975","13/06/2020",13,6,2020,3,0,"LU","Europe","LUX",607728,"Luxembourg"
"12976","12/06/2020",12,6,2020,3,0,"LU","Europe","LUX",607728,"Luxembourg"
"12977","11/06/2020",11,6,2020,3,0,"LU","Europe","LUX",607728,"Luxembourg"
"12978","10/06/2020",10,6,2020,6,0,"LU","Europe","LUX",607728,"Luxembourg"
"12979","09/06/2020",9,6,2020,1,0,"LU","Europe","LUX",607728,"Luxembourg"
"12980","08/06/2020",8,6,2020,4,0,"LU","Europe","LUX",607728,"Luxembourg"
"12981","07/06/2020",7,6,2020,3,0,"LU","Europe","LUX",607728,"Luxembourg"
"12982","06/06/2020",6,6,2020,5,0,"LU","Europe","LUX",607728,"Luxembourg"
"12983","05/06/2020",5,6,2020,7,0,"LU","Europe","LUX",607728,"Luxembourg"
"12984","04/06/2020",4,6,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"12985","03/06/2020",3,6,2020,1,0,"LU","Europe","LUX",607728,"Luxembourg"
"12986","02/06/2020",2,6,2020,1,0,"LU","Europe","LUX",607728,"Luxembourg"
"12987","01/06/2020",1,6,2020,2,0,"LU","Europe","LUX",607728,"Luxembourg"
"12988","31/05/2020",31,5,2020,4,0,"LU","Europe","LUX",607728,"Luxembourg"
"12989","30/05/2020",30,5,2020,4,0,"LU","Europe","LUX",607728,"Luxembourg"
"12990","29/05/2020",29,5,2020,7,0,"LU","Europe","LUX",607728,"Luxembourg"
"12991","28/05/2020",28,5,2020,6,0,"LU","Europe","LUX",607728,"Luxembourg"
"12992","27/05/2020",27,5,2020,2,0,"LU","Europe","LUX",607728,"Luxembourg"
"12993","26/05/2020",26,5,2020,1,0,"LU","Europe","LUX",607728,"Luxembourg"
"12994","25/05/2020",25,5,2020,2,1,"LU","Europe","LUX",607728,"Luxembourg"
"12995","24/05/2020",24,5,2020,9,0,"LU","Europe","LUX",607728,"Luxembourg"
"12996","23/05/2020",23,5,2020,1,0,"LU","Europe","LUX",607728,"Luxembourg"
"12997","22/05/2020",22,5,2020,9,0,"LU","Europe","LUX",607728,"Luxembourg"
"12998","21/05/2020",21,5,2020,13,0,"LU","Europe","LUX",607728,"Luxembourg"
"12999","20/05/2020",20,5,2020,11,2,"LU","Europe","LUX",607728,"Luxembourg"
"13000","19/05/2020",19,5,2020,2,0,"LU","Europe","LUX",607728,"Luxembourg"
"13001","18/05/2020",18,5,2020,15,3,"LU","Europe","LUX",607728,"Luxembourg"
"13002","17/05/2020",17,5,2020,7,0,"LU","Europe","LUX",607728,"Luxembourg"
"13003","16/05/2020",16,5,2020,8,1,"LU","Europe","LUX",607728,"Luxembourg"
"13004","15/05/2020",15,5,2020,11,0,"LU","Europe","LUX",607728,"Luxembourg"
"13005","14/05/2020",14,5,2020,10,1,"LU","Europe","LUX",607728,"Luxembourg"
"13006","13/05/2020",13,5,2020,6,1,"LU","Europe","LUX",607728,"Luxembourg"
"13007","12/05/2020",12,5,2020,2,0,"LU","Europe","LUX",607728,"Luxembourg"
"13008","11/05/2020",11,5,2020,9,0,"LU","Europe","LUX",607728,"Luxembourg"
"13009","10/05/2020",10,5,2020,6,1,"LU","Europe","LUX",607728,"Luxembourg"
"13010","09/05/2020",9,5,2020,12,0,"LU","Europe","LUX",607728,"Luxembourg"
"13011","08/05/2020",8,5,2020,8,2,"LU","Europe","LUX",607728,"Luxembourg"
"13012","07/05/2020",7,5,2020,11,2,"LU","Europe","LUX",607728,"Luxembourg"
"13013","06/05/2020",6,5,2020,12,0,"LU","Europe","LUX",607728,"Luxembourg"
"13014","05/05/2020",5,5,2020,4,0,"LU","Europe","LUX",607728,"Luxembourg"
"13015","04/05/2020",4,5,2020,12,4,"LU","Europe","LUX",607728,"Luxembourg"
"13016","03/05/2020",3,5,2020,10,0,"LU","Europe","LUX",607728,"Luxembourg"
"13017","02/05/2020",2,5,2020,18,2,"LU","Europe","LUX",607728,"Luxembourg"
"13018","01/05/2020",1,5,2020,15,1,"LU","Europe","LUX",607728,"Luxembourg"
"13019","30/04/2020",30,4,2020,28,0,"LU","Europe","LUX",607728,"Luxembourg"
"13020","29/04/2020",29,4,2020,12,1,"LU","Europe","LUX",607728,"Luxembourg"
"13021","28/04/2020",28,4,2020,6,0,"LU","Europe","LUX",607728,"Luxembourg"
"13022","27/04/2020",27,4,2020,12,3,"LU","Europe","LUX",607728,"Luxembourg"
"13023","26/04/2020",26,4,2020,16,0,"LU","Europe","LUX",607728,"Luxembourg"
"13024","25/04/2020",25,4,2020,30,2,"LU","Europe","LUX",607728,"Luxembourg"
"13025","24/04/2020",24,4,2020,11,3,"LU","Europe","LUX",607728,"Luxembourg"
"13026","23/04/2020",23,4,2020,36,2,"LU","Europe","LUX",607728,"Luxembourg"
"13027","22/04/2020",22,4,2020,60,3,"LU","Europe","LUX",607728,"Luxembourg"
"13028","21/04/2020",21,4,2020,8,2,"LU","Europe","LUX",607728,"Luxembourg"
"13029","20/04/2020",20,4,2020,13,1,"LU","Europe","LUX",607728,"Luxembourg"
"13030","19/04/2020",19,4,2020,57,0,"LU","Europe","LUX",607728,"Luxembourg"
"13031","18/04/2020",18,4,2020,36,3,"LU","Europe","LUX",607728,"Luxembourg"
"13032","17/04/2020",17,4,2020,71,0,"LU","Europe","LUX",607728,"Luxembourg"
"13033","16/04/2020",16,4,2020,66,2,"LU","Europe","LUX",607728,"Luxembourg"
"13034","15/04/2020",15,4,2020,15,0,"LU","Europe","LUX",607728,"Luxembourg"
"13035","14/04/2020",14,4,2020,11,1,"LU","Europe","LUX",607728,"Luxembourg"
"13036","13/04/2020",13,4,2020,11,4,"LU","Europe","LUX",607728,"Luxembourg"
"13037","12/04/2020",12,4,2020,47,8,"LU","Europe","LUX",607728,"Luxembourg"
"13038","11/04/2020",11,4,2020,108,2,"LU","Europe","LUX",607728,"Luxembourg"
"13039","10/04/2020",10,4,2020,81,6,"LU","Europe","LUX",607728,"Luxembourg"
"13040","09/04/2020",9,4,2020,64,2,"LU","Europe","LUX",607728,"Luxembourg"
"13041","08/04/2020",8,4,2020,127,3,"LU","Europe","LUX",607728,"Luxembourg"
"13042","07/04/2020",7,4,2020,39,5,"LU","Europe","LUX",607728,"Luxembourg"
"13043","06/04/2020",6,4,2020,75,5,"LU","Europe","LUX",607728,"Luxembourg"
"13044","05/04/2020",5,4,2020,117,0,"LU","Europe","LUX",607728,"Luxembourg"
"13045","04/04/2020",4,4,2020,125,1,"LU","Europe","LUX",607728,"Luxembourg"
"13046","03/04/2020",3,4,2020,168,1,"LU","Europe","LUX",607728,"Luxembourg"
"13047","02/04/2020",2,4,2020,141,6,"LU","Europe","LUX",607728,"Luxembourg"
"13048","01/04/2020",1,4,2020,190,1,"LU","Europe","LUX",607728,"Luxembourg"
"13049","31/03/2020",31,3,2020,38,1,"LU","Europe","LUX",607728,"Luxembourg"
"13050","30/03/2020",30,3,2020,119,3,"LU","Europe","LUX",607728,"Luxembourg"
"13051","29/03/2020",29,3,2020,226,3,"LU","Europe","LUX",607728,"Luxembourg"
"13052","28/03/2020",28,3,2020,152,6,"LU","Europe","LUX",607728,"Luxembourg"
"13053","27/03/2020",27,3,2020,120,1,"LU","Europe","LUX",607728,"Luxembourg"
"13054","26/03/2020",26,3,2020,234,0,"LU","Europe","LUX",607728,"Luxembourg"
"13055","25/03/2020",25,3,2020,224,0,"LU","Europe","LUX",607728,"Luxembourg"
"13056","24/03/2020",24,3,2020,77,0,"LU","Europe","LUX",607728,"Luxembourg"
"13057","23/03/2020",23,3,2020,128,0,"LU","Europe","LUX",607728,"Luxembourg"
"13058","22/03/2020",22,3,2020,186,3,"LU","Europe","LUX",607728,"Luxembourg"
"13059","21/03/2020",21,3,2020,139,1,"LU","Europe","LUX",607728,"Luxembourg"
"13060","20/03/2020",20,3,2020,135,2,"LU","Europe","LUX",607728,"Luxembourg"
"13061","19/03/2020",19,3,2020,70,1,"LU","Europe","LUX",607728,"Luxembourg"
"13062","18/03/2020",18,3,2020,59,0,"LU","Europe","LUX",607728,"Luxembourg"
"13063","17/03/2020",17,3,2020,4,0,"LU","Europe","LUX",607728,"Luxembourg"
"13064","16/03/2020",16,3,2020,39,0,"LU","Europe","LUX",607728,"Luxembourg"
"13065","14/03/2020",14,3,2020,12,1,"LU","Europe","LUX",607728,"Luxembourg"
"13066","13/03/2020",13,3,2020,19,0,"LU","Europe","LUX",607728,"Luxembourg"
"13067","12/03/2020",12,3,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13068","11/03/2020",11,3,2020,2,0,"LU","Europe","LUX",607728,"Luxembourg"
"13069","09/03/2020",9,3,2020,2,0,"LU","Europe","LUX",607728,"Luxembourg"
"13070","07/03/2020",7,3,2020,2,0,"LU","Europe","LUX",607728,"Luxembourg"
"13071","02/03/2020",2,3,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13072","01/03/2020",1,3,2020,1,0,"LU","Europe","LUX",607728,"Luxembourg"
"13073","29/02/2020",29,2,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13074","28/02/2020",28,2,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13075","27/02/2020",27,2,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13076","26/02/2020",26,2,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13077","25/02/2020",25,2,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13078","24/02/2020",24,2,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13079","23/02/2020",23,2,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13080","22/02/2020",22,2,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13081","21/02/2020",21,2,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13082","20/02/2020",20,2,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13083","19/02/2020",19,2,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13084","18/02/2020",18,2,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13085","17/02/2020",17,2,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13086","16/02/2020",16,2,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13087","15/02/2020",15,2,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13088","14/02/2020",14,2,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13089","13/02/2020",13,2,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13090","12/02/2020",12,2,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13091","11/02/2020",11,2,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13092","10/02/2020",10,2,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13093","09/02/2020",9,2,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13094","08/02/2020",8,2,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13095","07/02/2020",7,2,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13096","06/02/2020",6,2,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13097","05/02/2020",5,2,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13098","04/02/2020",4,2,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13099","03/02/2020",3,2,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13100","02/02/2020",2,2,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13101","01/02/2020",1,2,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13102","31/01/2020",31,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13103","30/01/2020",30,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13104","29/01/2020",29,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13105","28/01/2020",28,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13106","27/01/2020",27,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13107","26/01/2020",26,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13108","25/01/2020",25,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13109","24/01/2020",24,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13110","23/01/2020",23,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13111","22/01/2020",22,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13112","21/01/2020",21,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13113","20/01/2020",20,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13114","19/01/2020",19,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13115","18/01/2020",18,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13116","17/01/2020",17,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13117","16/01/2020",16,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13118","15/01/2020",15,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13119","14/01/2020",14,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13120","13/01/2020",13,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13121","12/01/2020",12,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13122","11/01/2020",11,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13123","10/01/2020",10,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13124","09/01/2020",9,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13125","08/01/2020",8,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13126","07/01/2020",7,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13127","06/01/2020",6,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13128","05/01/2020",5,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13129","04/01/2020",4,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13130","03/01/2020",3,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13131","02/01/2020",2,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13132","01/01/2020",1,1,2020,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13133","31/12/2019",31,12,2019,0,0,"LU","Europe","LUX",607728,"Luxembourg"
"13134","13/06/2020",13,6,2020,27,0,"MG","Africa","MDG",26262368,"Madagascar"
"13135","12/06/2020",12,6,2020,41,0,"MG","Africa","MDG",26262368,"Madagascar"
"13136","11/06/2020",11,6,2020,24,1,"MG","Africa","MDG",26262368,"Madagascar"
"13137","10/06/2020",10,6,2020,44,0,"MG","Africa","MDG",26262368,"Madagascar"
"13138","09/06/2020",9,6,2020,42,0,"MG","Africa","MDG",26262368,"Madagascar"
"13139","08/06/2020",8,6,2020,26,1,"MG","Africa","MDG",26262368,"Madagascar"
"13140","07/06/2020",7,6,2020,51,1,"MG","Africa","MDG",26262368,"Madagascar"
"13141","06/06/2020",6,6,2020,18,0,"MG","Africa","MDG",26262368,"Madagascar"
"13142","05/06/2020",5,6,2020,49,1,"MG","Africa","MDG",26262368,"Madagascar"
"13143","04/06/2020",4,6,2020,63,0,"MG","Africa","MDG",26262368,"Madagascar"
"13144","03/06/2020",3,6,2020,19,0,"MG","Africa","MDG",26262368,"Madagascar"
"13145","02/06/2020",2,6,2020,55,0,"MG","Africa","MDG",26262368,"Madagascar"
"13146","01/06/2020",1,6,2020,13,0,"MG","Africa","MDG",26262368,"Madagascar"
"13147","31/05/2020",31,5,2020,60,1,"MG","Africa","MDG",26262368,"Madagascar"
"13148","30/05/2020",30,5,2020,42,3,"MG","Africa","MDG",26262368,"Madagascar"
"13149","29/05/2020",29,5,2020,44,0,"MG","Africa","MDG",26262368,"Madagascar"
"13150","28/05/2020",28,5,2020,26,0,"MG","Africa","MDG",26262368,"Madagascar"
"13151","27/05/2020",27,5,2020,44,0,"MG","Africa","MDG",26262368,"Madagascar"
"13152","26/05/2020",26,5,2020,15,0,"MG","Africa","MDG",26262368,"Madagascar"
"13153","25/05/2020",25,5,2020,79,0,"MG","Africa","MDG",26262368,"Madagascar"
"13154","24/05/2020",24,5,2020,0,0,"MG","Africa","MDG",26262368,"Madagascar"
"13155","23/05/2020",23,5,2020,43,0,"MG","Africa","MDG",26262368,"Madagascar"
"13156","22/05/2020",22,5,2020,34,0,"MG","Africa","MDG",26262368,"Madagascar"
"13157","21/05/2020",21,5,2020,45,0,"MG","Africa","MDG",26262368,"Madagascar"
"13158","20/05/2020",20,5,2020,4,1,"MG","Africa","MDG",26262368,"Madagascar"
"13159","19/05/2020",19,5,2020,18,0,"MG","Africa","MDG",26262368,"Madagascar"
"13160","18/05/2020",18,5,2020,21,1,"MG","Africa","MDG",26262368,"Madagascar"
"13161","17/05/2020",17,5,2020,45,0,"MG","Africa","MDG",26262368,"Madagascar"
"13162","16/05/2020",16,5,2020,8,0,"MG","Africa","MDG",26262368,"Madagascar"
"13163","15/05/2020",15,5,2020,18,0,"MG","Africa","MDG",26262368,"Madagascar"
"13164","14/05/2020",14,5,2020,20,0,"MG","Africa","MDG",26262368,"Madagascar"
"13165","13/05/2020",13,5,2020,6,0,"MG","Africa","MDG",26262368,"Madagascar"
"13166","12/05/2020",12,5,2020,15,0,"MG","Africa","MDG",26262368,"Madagascar"
"13167","11/05/2020",11,5,2020,2,0,"MG","Africa","MDG",26262368,"Madagascar"
"13168","10/05/2020",10,5,2020,0,0,"MG","Africa","MDG",26262368,"Madagascar"
"13169","09/05/2020",9,5,2020,0,0,"MG","Africa","MDG",26262368,"Madagascar"
"13170","08/05/2020",8,5,2020,11,0,"MG","Africa","MDG",26262368,"Madagascar"
"13171","07/05/2020",7,5,2020,0,0,"MG","Africa","MDG",26262368,"Madagascar"
"13172","06/05/2020",6,5,2020,9,0,"MG","Africa","MDG",26262368,"Madagascar"
"13173","05/05/2020",5,5,2020,0,0,"MG","Africa","MDG",26262368,"Madagascar"
"13174","04/05/2020",4,5,2020,14,0,"MG","Africa","MDG",26262368,"Madagascar"
"13175","03/05/2020",3,5,2020,0,0,"MG","Africa","MDG",26262368,"Madagascar"
"13176","02/05/2020",2,5,2020,3,0,"MG","Africa","MDG",26262368,"Madagascar"
"13177","01/05/2020",1,5,2020,4,0,"MG","Africa","MDG",26262368,"Madagascar"
"13178","30/04/2020",30,4,2020,0,0,"MG","Africa","MDG",26262368,"Madagascar"
"13179","29/04/2020",29,4,2020,0,0,"MG","Africa","MDG",26262368,"Madagascar"
"13180","28/04/2020",28,4,2020,4,0,"MG","Africa","MDG",26262368,"Madagascar"
"13181","27/04/2020",27,4,2020,0,0,"MG","Africa","MDG",26262368,"Madagascar"
"13182","26/04/2020",26,4,2020,2,0,"MG","Africa","MDG",26262368,"Madagascar"
"13183","25/04/2020",25,4,2020,1,0,"MG","Africa","MDG",26262368,"Madagascar"
"13184","24/04/2020",24,4,2020,0,0,"MG","Africa","MDG",26262368,"Madagascar"
"13185","23/04/2020",23,4,2020,0,0,"MG","Africa","MDG",26262368,"Madagascar"
"13186","22/04/2020",22,4,2020,0,0,"MG","Africa","MDG",26262368,"Madagascar"
"13187","21/04/2020",21,4,2020,0,0,"MG","Africa","MDG",26262368,"Madagascar"
"13188","20/04/2020",20,4,2020,4,0,"MG","Africa","MDG",26262368,"Madagascar"
"13189","19/04/2020",19,4,2020,0,0,"MG","Africa","MDG",26262368,"Madagascar"
"13190","18/04/2020",18,4,2020,6,0,"MG","Africa","MDG",26262368,"Madagascar"
"13191","17/04/2020",17,4,2020,1,0,"MG","Africa","MDG",26262368,"Madagascar"
"13192","16/04/2020",16,4,2020,2,0,"MG","Africa","MDG",26262368,"Madagascar"
"13193","15/04/2020",15,4,2020,2,0,"MG","Africa","MDG",26262368,"Madagascar"
"13194","14/04/2020",14,4,2020,0,0,"MG","Africa","MDG",26262368,"Madagascar"
"13195","13/04/2020",13,4,2020,4,0,"MG","Africa","MDG",26262368,"Madagascar"
"13196","12/04/2020",12,4,2020,0,0,"MG","Africa","MDG",26262368,"Madagascar"
"13197","11/04/2020",11,4,2020,9,0,"MG","Africa","MDG",26262368,"Madagascar"
"13198","10/04/2020",10,4,2020,0,0,"MG","Africa","MDG",26262368,"Madagascar"
"13199","09/04/2020",9,4,2020,8,0,"MG","Africa","MDG",26262368,"Madagascar"
"13200","08/04/2020",8,4,2020,8,0,"MG","Africa","MDG",26262368,"Madagascar"
"13201","07/04/2020",7,4,2020,5,0,"MG","Africa","MDG",26262368,"Madagascar"
"13202","06/04/2020",6,4,2020,1,0,"MG","Africa","MDG",26262368,"Madagascar"
"13203","05/04/2020",5,4,2020,6,0,"MG","Africa","MDG",26262368,"Madagascar"
"13204","04/04/2020",4,4,2020,6,0,"MG","Africa","MDG",26262368,"Madagascar"
"13205","03/04/2020",3,4,2020,5,0,"MG","Africa","MDG",26262368,"Madagascar"
"13206","02/04/2020",2,4,2020,8,0,"MG","Africa","MDG",26262368,"Madagascar"
"13207","01/04/2020",1,4,2020,2,0,"MG","Africa","MDG",26262368,"Madagascar"
"13208","31/03/2020",31,3,2020,7,0,"MG","Africa","MDG",26262368,"Madagascar"
"13209","30/03/2020",30,3,2020,9,0,"MG","Africa","MDG",26262368,"Madagascar"
"13210","29/03/2020",29,3,2020,4,0,"MG","Africa","MDG",26262368,"Madagascar"
"13211","28/03/2020",28,3,2020,1,0,"MG","Africa","MDG",26262368,"Madagascar"
"13212","27/03/2020",27,3,2020,4,0,"MG","Africa","MDG",26262368,"Madagascar"
"13213","26/03/2020",26,3,2020,0,0,"MG","Africa","MDG",26262368,"Madagascar"
"13214","25/03/2020",25,3,2020,2,0,"MG","Africa","MDG",26262368,"Madagascar"
"13215","24/03/2020",24,3,2020,14,0,"MG","Africa","MDG",26262368,"Madagascar"
"13216","23/03/2020",23,3,2020,0,0,"MG","Africa","MDG",26262368,"Madagascar"
"13217","22/03/2020",22,3,2020,0,0,"MG","Africa","MDG",26262368,"Madagascar"
"13218","21/03/2020",21,3,2020,3,0,"MG","Africa","MDG",26262368,"Madagascar"
"13219","13/06/2020",13,6,2020,0,0,"MW","Africa","MWI",18143315,"Malawi"
"13220","12/06/2020",12,6,2020,26,0,"MW","Africa","MWI",18143315,"Malawi"
"13221","11/06/2020",11,6,2020,0,0,"MW","Africa","MWI",18143315,"Malawi"
"13222","10/06/2020",10,6,2020,12,0,"MW","Africa","MWI",18143315,"Malawi"
"13223","09/06/2020",9,6,2020,5,0,"MW","Africa","MWI",18143315,"Malawi"
"13224","08/06/2020",8,6,2020,29,0,"MW","Africa","MWI",18143315,"Malawi"
"13225","07/06/2020",7,6,2020,0,0,"MW","Africa","MWI",18143315,"Malawi"
"13226","06/06/2020",6,6,2020,16,0,"MW","Africa","MWI",18143315,"Malawi"
"13227","05/06/2020",5,6,2020,24,0,"MW","Africa","MWI",18143315,"Malawi"
"13228","04/06/2020",4,6,2020,11,0,"MW","Africa","MWI",18143315,"Malawi"
"13229","03/06/2020",3,6,2020,22,0,"MW","Africa","MWI",18143315,"Malawi"
"13230","02/06/2020",2,6,2020,52,0,"MW","Africa","MWI",18143315,"Malawi"
